emotion,centroid,flux,zcr,mfcc
cry,1913.94545559,52334563328.0,0.0,512.724647021,181.387082656,-33.744448156,7.48434951892,-11.3850377193,6.54379682736,-11.5647763151,1.2125090546,-16.9701079367,-19.0263981891,-22.2622442842,-3.81174615897,6.9440502072,-21.7054057182,-7.35448662173,-22.9941761823,-17.5327320101,7.67356309839,23.9023090567,12.6554259183
cry,2683.34734162,0.0,0.0,615.844692806,210.247541553,-39.4803819741,32.9326189167,-3.46062260461,-8.70833358344,-4.10984132628,0.132509113101,-6.83066871303,-12.1815582886,-30.7816789913,-0.185982350139,8.44739970012,-13.3165364502,-4.0685390894,-24.0390151414,-13.7909353758,17.568798037,30.1452076638,14.3855351808
cry,2890.02268258,0.0,0.0,646.771366021,189.251267663,-68.3510647753,26.1138847356,-4.11822751732,-15.8636519517,-7.78456963328,-4.81868017739,-5.21284393408,-23.0723555626,-36.9466510662,5.34495997888,8.02805410484,-17.4175638281,0.586362973546,-14.232006679,-13.8590575625,13.9181341023,21.7549008479,10.9174242605
cry,2400.33747858,0.0,0.0,705.97648252,202.352056746,-70.9386275912,18.3173754688,-0.888514273766,-9.61245148245,2.58490387836,-12.7390672734,-14.1949736989,-26.1763561587,-42.5653288291,2.28844774335,12.4830739956,-5.26601297808,6.14737951858,-5.77624743424,-8.75448066553,9.73294668813,12.6486846969,8.17380443465
cry,1958.97032943,0.0,0.0,751.877140583,219.29898304,-56.870677845,22.1424152156,7.23552997627,-5.28518099441,0.524555360334,-18.5946995218,-17.5181914906,-29.6475515888,-37.9028055982,15.3655282624,17.9056102258,-0.934891804257,15.953355752,-7.89011963745,-12.9659832796,9.21871394452,7.46668501807,3.44006656408
cry,2499.16178278,0.0,0.0,773.436114265,217.775110454,-52.9868718105,12.1570612572,7.06346013708,-3.73990246582,-7.33570462323,-24.8290352428,-12.1998292123,-35.552416802,-33.3419667089,11.7404505691,7.07175886874,7.85598528889,22.1029613022,-10.9469168673,-16.8060869363,8.30851340464,10.4967544089,8.5528793469
cry,1942.88020914,0.0,0.0,789.079174292,221.28311762,-46.3982690656,21.4397957564,3.50956861881,5.65440405705,-10.870251324,-28.0626132662,-2.32370267933,-29.8241300519,-34.3558211066,15.9495012612,9.21506759723,-2.09143625602,9.15131130291,-12.8371600805,-7.08675815318,16.0642489444,13.3275188088,8.92424160828
cry,2783.34188575,0.0,0.0,864.543222271,199.404953464,-72.7079428331,57.3926304507,-1.04646685905,-13.3722728608,8.86366352593,-21.0618384303,-4.14433934458,-14.3174469886,-30.8124083041,-7.46954702321,-2.45756057709,-7.11201521366,1.72166499198,-6.37122225791,-1.10446675507,9.11341515939,6.71700941616,10.6055081754
cry,2925.65669931,0.0,0.0,891.328806883,191.971266756,-63.282440662,51.6645844469,-6.84332359048,-19.2651108057,9.70594219375,-20.4663619008,-10.6920347157,-6.34172381661,-29.1192066249,-4.96898098787,2.59823857175,-9.2863652953,-0.0645286658745,-5.45669715782,-3.84567040522,10.0793571812,-1.39858593231,-0.406248231464
cry,3343.51839693,0.0,0.0,862.887799336,198.608246467,-61.0222317595,58.6823261272,2.77078978303,-16.6668638502,6.89566315003,-21.2457125992,-14.0548730354,-10.7486441841,-24.5485471475,-5.32907053713,-0.815977292195,-9.44831968111,-1.01415367424,-8.02513292184,2.61555959806,13.2761705165,7.1002246574,10.6838961068
